,Date,Open,High,Low,Close,Volume,sqrt_Volume,Close_t-1,Close_t-2,Volume_t-1,SMA_5,STD_5,EMV_5,rsi,rsi_result,macd,macd_signal,macd_diff,macd_result,bb_upper,bb_lower,bb_width,bb_result,adx,adx_pos,adx_neg,adx_result,Daily_Return,Close_Diff_t-1,future_return_5,Year,Quarter,Day,Month,Weekday,target,target_encoded
3795,2017-03-03,26.119571160579305,26.25182265829493,26.119571160579305,26.18569564819336,35614000,5967.746643415754,26.38408088684082,26.38408088684082,6380.438856379708,26.3311767578125,0.10865844521915322,26.30466236706164,48.85590210841164,neutral,0.06995818750951699,0.13207153280695413,-0.062113345297437145,hold,27.297176081642778,25.543714039817186,1.7534620418255926,Buy_signal,19.179398321652084,20.919437984947084,19.046873563609843,weak_uptrend,-0.007519126381484331,0.0,hold,2017,1,3,3,4,buy,0
3796,2017-03-06,26.119573433267917,26.185697926635527,25.59056991886383,25.656694412231445,85752000,9260.237577945827,26.18569564819336,26.38408088684082,5967.746643415754,26.172475051879882,0.3008548967291247,26.08867304878491,41.54811912387108,neutral,0.010387107126728523,0.10773464767090901,-0.09734754054418049,hold,27.224437863545937,25.470975916666468,1.7534619468794688,Buy_signal,18.932925920472822,18.864729474948607,25.90673705473789,weak_downtrend,-0.020201916461150438,-0.19838523864746094,hold,2017,1,6,3,0,hold,1
3797,2017-03-07,25.65669707396405,25.855073097134973,25.65669707396405,25.722824096679688,47171000,6868.114734044561,25.656694412231445,26.18569564819336,9260.237577945827,26.066675186157227,0.35425147662291606,25.96672339808317,42.701925878210716,neutral,-0.031128460876750808,0.07996202596137705,-0.11109048683812786,hold,26.997034180410985,25.51984127735269,1.4771929030582953,Buy_signal,18.704058690806363,18.222232494121343,25.02440262408206,weak_downtrend,0.0025774826400362105,-0.5290012359619141,hold,2017,1,7,3,1,hold,1
3798,2017-03-08,25.722822110156823,26.053449630737305,25.656695092548045,26.053449630737305,60501000,7778.238875221048,25.722824096679688,25.656694412231445,6868.114734044561,26.000548934936525,0.30803472440021984,25.99563214230122,48.20662312089872,neutral,-0.03692547627229814,0.05658452551464202,-0.09351000178694016,hold,26.835780345425007,25.57529429294169,1.2604860524833157,Buy_signal,17.845278412212803,20.39398030961448,23.314181515605807,weak_downtrend,0.012853391712160267,0.06612968444824219,hold,2017,1,8,3,2,hold,1
3799,2017-03-09,25.855068733452267,25.92119574500733,25.656692743762203,25.78894424438477,49430000,7030.6471963824215,26.053449630737305,25.722824096679688,7778.238875221048,25.88152160644531,0.22714743452133848,25.92673617632907,44.521546929820175,neutral,-0.062146639083007216,0.03283829259511217,-0.09498493167811939,hold,26.691951260471548,25.60009719381312,1.0918540666584278,Buy_signal,17.047846226756622,18.995889345177307,21.71593936960058,weak_downtrend,-0.010152413215963496,0.3306255340576172,hold,2017,1,9,3,3,hold,1
3800,2017-03-10,25.78894424438477,25.855068733452267,25.590568254694706,25.78894424438477,37112000,6091.961917149515,25.78894424438477,26.053449630737305,7030.6471963824215,25.802171325683595,0.1507897651089436,25.880805532347637,44.521546929820175,neutral,-0.08119858556908355,0.01003091696227303,-0.09122950253135657,hold,26.699476914306928,25.566121001342488,1.13335591296444,Buy_signal,16.502917784944078,18.10481449858588,21.869979610583467,weak_downtrend,0.0,-0.2645053863525355,hold,2017,1,10,3,4,hold,1
3801,2017-03-13,25.7889466052778,26.053449630737305,25.656695092548045,26.053449630737305,40327000,6350.354320823367,25.78894424438477,25.78894424438477,6091.961917149515,25.881522369384765,0.1592517869658047,25.938353565144194,49.03951044611587,neutral,-0.07409983948225474,-0.006795234326632524,-0.06730460515562221,hold,26.69332743968842,25.55904587421539,1.1342815654730316,Buy_signal,15.328011076411618,20.351540951160125,20.329482127925903,weak_uptrend,0.010256541867165847,0.0,hold,2017,1,13,3,0,buy,0
3802,2017-03-14,26.053447434167342,26.31794791483898,25.85506892055414,26.25182342529297,84833000,9210.483157793624,26.053449630737305,25.78894424438477,6350.354320823367,25.98732223510742,0.19837729136653362,26.04284351852712,52.18451586261579,neutral,-0.05186901105101427,-0.015809989671508873,-0.036059021379505396,hold,26.659642804504735,25.66546858465542,0.9941742198493131,Buy_signal,15.026352783586207,23.342769487768667,18.676604190264186,weak_uptrend,0.007614108587049806,0.2645053863525355,hold,2017,1,14,3,1,buy,0
3803,2017-03-15,26.25182702017821,26.31795151877921,26.11957550048828,26.11957550048828,42234000,6498.769114224631,26.25182342529297,26.053449630737305,9210.483157793624,26.000547409057617,0.20594766722442703,26.06842084584751,49.97045107645991,neutral,-0.04441028749470277,-0.021530049236147653,-0.02288023825855512,hold,26.651621029920154,25.66026556675953,0.9913554631606232,Buy_signal,14.746251813385909,22.49857822833518,18.001112226788745,weak_uptrend,-0.005037666247490802,0.19837379455566406,hold,2017,1,15,3,2,buy,0
3804,2017-03-16,26.45019941641859,26.45019941641859,26.11957192371336,26.25182342529297,67448000,8212.673133639253,26.11957550048828,26.25182342529297,6498.769114224631,26.09312324523926,0.19050595551886143,26.129555038996,52.15648274432545,neutral,-0.027510766063091552,-0.022726192601536434,-0.004784573461555117,hold,26.6608776457292,25.67084633040605,0.9900313153231508,Buy_signal,14.868732694808239,23.56539825705862,16.903774193071634,weak_uptrend,0.005063172822323159,-0.1322479248046875,hold,2017,1,16,3,3,buy,0
3805,2017-03-17,26.317947145908988,26.38407415601056,26.185695648193363,26.18569564819336,53444000,7310.540335707067,26.25182342529297,26.11957550048828,8212.673133639253,26.172473526000978,0.08621561096410044,26.14826857539512,50.957487097023126,neutral,-0.01923203757547043,-0.022027361596323233,0.002795324020852804,buy,26.6608776457292,25.67084633040605,0.9900313153231508,Buy_signal,14.98246494184326,22.672343982489906,16.2631744614314,weak_uptrend,-0.002518978435452124,0.1322479248046875,buy,2017,1,17,3,4,buy,0
3806,2017-03-20,26.45019746751553,26.71470045118565,26.3840729828417,26.582448959350582,60715000,7791.98305952984,26.18569564819336,26.25182342529297,7310.540335707067,26.278273391723634,0.17866003796837157,26.292995370046942,57.2999636970686,neutral,0.01912315101940365,-0.013797259073177855,0.03292041009258151,hold,26.70887064897897,25.655915880562045,1.0529547684169245,Buy_signal,15.975474946866695,26.58137041191313,14.666954645067706,weak_uptrend,0.015151528395030311,-0.06612777709960938,hold,2017,1,20,3,0,buy,0
3807,2017-03-21,26.714703454140945,26.97920394505572,26.582451947439715,26.84695243835449,40390000,6355.312738174259,26.582448959350582,26.18569564819336,7791.98305952984,26.397299194335936,0.3080333527325845,26.477647726149456,60.92781416881785,neutral,0.0700555774342817,0.002973308228314056,0.06708226920596765,hold,26.812982737370607,25.611316693476564,1.2016660438940434,Buy_signal,17.474475528852526,29.525713311892936,13.5896394789127,weak_uptrend,0.009950305158429096,0.396753311157223,hold,2017,1,21,3,1,buy,0
3808,2017-03-22,26.714703454140945,26.97920394505572,26.582451947439715,26.84695243835449,35429000,5952.226474185941,26.84695243835449,26.582448959350582,6355.312738174259,26.54277458190918,0.3157452823744125,26.60074929688447,60.92781416881785,neutral,0.10916154596520045,0.024210955775691337,0.08495059018950911,hold,26.8683922240977,25.582357554649857,1.2860346694478437,Buy_signal,18.866404640696512,27.36138881548507,12.593477614477239,weak_uptrend,0.0,0.26450347900390625,hold,2017,1,22,3,2,buy,0
3809,2017-03-23,26.979200912368363,26.979200912368363,26.58244895935059,26.582448959350582,33499000,5787.832063907867,26.84695243835449,26.84695243835449,5952.226474185941,26.608899688720705,0.27103466812460525,26.59464918437317,55.46278854941577,neutral,0.11745612644962833,0.042859989910478735,0.0745961365391496,hold,26.89932485812466,25.577874314848973,1.321450543275688,Buy_signal,20.158895687240324,25.359468622946906,11.672119799680788,beginning_uptrend,-0.009852272045076771,0.0,hold,2017,1,23,3,3,buy,0
3810,2017-03-24,26.714705573308564,26.97920608520508,26.58245405611637,26.97920608520508,28918000,5377.545908683625,26.582448959350582,26.84695243835449,5787.832063907867,26.767601776123048,0.17743489646269958,26.72283481798381,61.09931878834325,neutral,0.15426633913152443,0.06514125975468787,0.08912507937683656,hold,27.002169705637616,25.534541987172442,1.4676277184651738,Sell_signal,21.35907843607905,23.50731143486266,10.81958962960205,beginning_uptrend,0.014925529489822953,-0.26450347900390625,hold,2017,1,24,3,4,hold,1
3811,2017-03-27,26.97920694118688,26.97920694118688,26.582454899510235,26.71470642089844,71246000,8440.734565190402,26.97920608520508,26.582448959350582,5377.545908683625,26.794053268432616,0.15079001604006848,26.720125352288687,56.010216887243566,neutral,0.16024854007285683,0.08416271581832167,0.07608582425453515,hold,27.03723653243748,25.525925508272973,1.511311024164506,Buy_signal,22.473536071728724,21.793138556362383,10.030608832226221,beginning_uptrend,-0.009803834237052889,0.3967571258544993,hold,2017,1,27,3,0,buy,0
3812,2017-03-28,26.71470642089844,26.84695541979868,26.582454899510235,26.71470642089844,57818000,7603.814832043189,26.71470642089844,26.97920608520508,8440.734565190402,26.767604064941406,0.1507898487614891,26.71831904182527,56.01021688724356,neutral,0.16310925545341348,0.09995202374534004,0.06315723170807344,hold,27.083323311599017,25.52612702867198,1.5571962829270376,Buy_signal,23.50838959054628,20.70894774973712,9.531594252356133,beginning_uptrend,0.0,-0.2644996643066406,hold,2017,1,28,3,1,buy,0
3813,2017-03-29,26.850313547544424,26.91811892415321,26.71470796734815,26.78251075744629,31458000,5608.743174722837,26.71470642089844,26.71470642089844,7603.814832043189,26.754715728759766,0.14495327956666854,26.73971628036561,57.07322063913101,neutral,0.168900654687544,0.11374174993378083,0.05515890475376317,hold,27.130266890451416,25.519026436880125,1.6112404535712912,Buy_signal,24.674189540288012,21.273870876066866,9.154411214170006,beginning_uptrend,0.00253809027430707,0.0,hold,2017,1,29,3,2,buy,0
3814,2017-03-30,26.78251075744629,26.985921714251344,26.71470796734815,26.78251075744629,76110000,8724.104538575864,26.78251075744629,26.71470642089844,5608.743174722837,26.794728088378907,0.10855596735564027,26.75398110605917,57.073220639131016,neutral,0.17151328195431503,0.12529605633788768,0.046217225616427354,hold,27.174422304914817,25.51471400947727,1.6597082954375466,Buy_signal,25.948409773076158,21.474195442530558,8.662219251656031,strong_uptrend,0.0,0.06780433654784801,hold,2017,1,30,3,3,buy,0
3815,2017-03-31,26.91811810618086,26.985920894218644,26.240079879760746,26.240079879760746,103687000,10182.681375747745,26.78251075744629,26.78251075744629,8724.104538575864,26.646902847290043,0.22993400503705932,26.58268069729303,46.62075834134336,neutral,0.12833480558779087,0.12590380618786834,0.0024309993999225288,hold,27.175395933662216,25.51917880388661,1.6562171297756052,Buy_signal,24.570173173354735,18.524542978020612,16.213394191387092,beginning_uptrend,-0.020253175014024127,0.0,hold,2017,1,31,3,4,buy,0
3816,2017-04-03,26.44348769395229,26.71470398695591,26.37568491395652,26.5790958404541,38942000,6240.352554143075,26.240079879760746,26.78251075744629,10182.681375747745,26.61978073120117,0.22792597831632935,26.581485745013385,52.47857901570754,neutral,0.12008701834068702,0.12474044861843209,-0.004653430277745063,sell,27.163224859107594,25.623590021263503,1.5396348378440905,Buy_signal,23.290382045041984,16.930795446012077,14.818484907597258,beginning_uptrend,0.012919776244844527,-0.5424308776855433,hold,2017,2,3,4,0,hold,1
3817,2017-04-04,26.511290473948065,26.71470398695591,26.44348769395229,26.5790958404541,55023000,7417.748984698795,26.5790958404541,26.240079879760746,6240.352554143075,26.592658615112306,0.22179232078159106,26.58068911016029,52.47857901570754,neutral,0.11225656373579795,0.12224367164190528,-0.009987107906107323,hold,27.14491452795494,25.727527526793594,1.4173870011613445,Buy_signal,22.10200456875157,16.079472226480693,14.073374004784695,beginning_uptrend,0.0,0.3390159606933558,hold,2017,2,4,4,1,buy,0
3818,2017-04-05,26.64689616778476,26.64689616778476,26.37568248625477,26.44348526000977,53016000,7281.208690869944,26.5790958404541,26.5790958404541,7417.748984698795,26.524853515625,0.19999283147907815,26.53495449344345,49.93630213293657,neutral,0.0940243770585063,0.11659981272522549,-0.022575435666719185,hold,27.142332570815345,25.769113046860436,1.3732195239549085,Buy_signal,20.67117610451887,15.253496969338057,14.634690129580397,beginning_uptrend,-0.0051021517533312855,0.0,hold,2017,2,5,4,2,buy,0
3819,2017-04-07,26.511290473948065,26.646898620449875,26.37568491395652,26.5790958404541,46657000,6830.592946443229,26.44348526000977,26.5790958404541,7281.208690869944,26.484170532226564,0.14854963852279077,26.549668275780334,52.418647733762555,neutral,0.0894863354857236,0.11117711727732511,-0.021690781791601513,hold,27.111115946174753,25.87934483110796,1.2317711150667918,Buy_signal,19.342561381701636,14.453958086021611,13.867541613910975,weak_uptrend,0.005128317205955302,-0.13561058044433238,hold,2017,2,7,4,4,buy,0
3820,2017-04-10,26.64690259073937,26.78251075744629,26.57909980064123,26.78251075744629,35646000,5970.427120399344,26.5790958404541,26.44348526000977,6830.592946443229,26.592656707763673,0.12129341735087865,26.62728243633565,55.94712620349616,neutral,0.10113793349518474,0.10916928052089704,-0.008031347025712302,hold,27.07986782896191,26.009949599626957,1.0699182293349523,Buy_signal,18.742827317725034,16.57489383118004,13.30423895450098,weak_uptrend,0.007653191749381616,0.13561058044433238,hold,2017,2,10,4,0,buy,0
3821,2017-04-11,26.85030815918392,26.85030815918392,26.64689724319967,26.71470260620117,32476000,5698.771797501634,26.78251075744629,26.5790958404541,5970.427120399344,26.619778060913085,0.13217586541287055,26.65642249295749,54.49634520821327,neutral,0.10370491208139399,0.10807640683299644,-0.0043714947516024505,hold,27.067121939448572,26.08882078668668,0.9783011527618939,Buy_signal,18.481883907580386,17.277122544105044,12.746649552458459,weak_uptrend,-0.0025318071132023334,0.2034149169921875,hold,2017,2,11,4,1,buy,0
3822,2017-04-12,26.78250746580441,26.918115615844727,26.71470468403942,26.918115615844727,42293000,6503.306851133506,26.71470260620117,26.78251075744629,5698.771797501634,26.68758201599121,0.18319744102367236,26.7436535339199,58.01367763296665,neutral,0.12076093411245381,0.11061331228888792,0.010147621823565892,buy,27.097798008025407,26.124773937165024,0.973024070860383,Buy_signal,18.52900959980446,17.970589507008043,12.196174966268865,weak_uptrend,0.007614271910193038,-0.06780815124512074,hold,2017,2,12,4,2,buy,0
3823,2017-04-17,26.782508331425174,26.85031111538158,26.646900177001957,26.646900177001957,27718000,5264.788694715107,26.918115615844727,26.71470260620117,6503.306851133506,26.728264999389648,0.13042379924919448,26.711402414947255,52.217957788352265,neutral,0.11111230173209563,0.11071311017752947,0.00039919155456616395,hold,27.068710304719726,26.206594108122072,0.862116196597654,Buy_signal,18.156811820317994,16.9213000251398,12.943794813174147,weak_uptrend,-0.010075572997506721,0.20341300964355824,hold,2017,2,17,4,0,buy,0
3824,2017-04-18,26.71470398695591,26.78250676695168,26.5790958404541,26.5790958404541,29205000,5404.165060395547,26.646900177001957,26.918115615844727,5264.788694715107,26.728264999389648,0.13042379924919448,26.66730022344954,50.85023618239064,neutral,0.09687770191765921,0.10794602852555542,-0.011068326607896209,sell,27.048544674922006,26.259486979435906,0.7890576954861004,Buy_signal,17.40644693412433,16.159224417004978,13.862083011675297,weak_uptrend,-0.002544548750416209,-0.2712154388427699,hold,2017,2,18,4,1,hold,1
3825,2017-04-19,26.579097393045547,26.782508331425174,26.579097393045547,26.646900177001957,26153000,5114.000391083286,26.5790958404541,26.646900177001957,5404.165060395547,26.701142883300783,0.1304234026083248,26.660500207967015,52.19858802576739,neutral,0.09003011122449678,0.1043628450653437,-0.01433273384084692,hold,27.00824260388373,26.34590950335504,0.6623331005286914,Buy_signal,16.709687736022676,15.41177247557846,13.220855823503253,weak_uptrend,0.0025510399960504415,-0.06780433654785512,hold,2017,2,19,4,2,buy,0
3826,2017-04-20,26.71470398695591,26.78250676695168,26.511290473948065,26.5790958404541,30203000,5495.725611782306,26.646900177001957,26.5790958404541,5114.000391083286,26.674021530151368,0.1406012370064234,26.633365418796046,50.70069635573435,neutral,0.0782303126237629,0.09913633857702754,-0.020906025953264643,hold,27.00826973914389,26.345547056205227,0.6627226829386643,Buy_signal,15.64118275034599,14.45186335010909,13.954575142718866,weak_uptrend,-0.002544548750416209,0.06780433654785512,hold,2017,2,20,4,3,buy,0
3827,2017-04-21,26.64689616778476,26.714701528049773,26.44348526000977,26.44348526000977,30323000,5506.632364703494,26.5790958404541,26.646900177001957,5495.725611782306,26.579095458984376,0.08304379211488623,26.570072032533954,47.74941577769694,neutral,0.057276004594875474,0.09076427178059712,-0.03348826718572165,hold,26.993316021680677,26.320154055833974,0.6731619658467025,Buy_signal,14.804039391394667,13.54343436596178,14.648905555270359,weak_downtrend,-0.0051021517533312855,-0.06780433654785512,hold,2017,2,21,4,4,hold,1
3828,2017-04-24,26.64690422372893,26.64690422372893,26.37569046020508,26.37569046020508,29944000,5472.111109983057,26.44348526000977,26.5790958404541,5506.632364703494,26.524853515625004,0.11141168843667613,26.505278175090996,46.29847154506388,neutral,0.03479796151551895,0.0795710097275815,-0.044773048212062544,hold,26.979042665338408,26.287301214361296,0.691741450977112,Buy_signal,14.415277516891711,12.684757101338912,15.304980920841762,weak_downtrend,-0.002563761892129035,-0.13561058044433238,hold,2017,2,24,4,0,hold,1
3829,2017-04-25,26.37568248625477,26.511288033764757,26.30787712598976,26.44348526000977,31018000,5569.380575970725,26.37569046020508,26.44348526000977,5472.111109983057,26.49773139953614,0.1114122688425277,26.48468053673059,48.00011939038315,neutral,0.022198533315080482,0.0680965144450813,-0.04589798113000082,hold,26.98135062348647,26.271096886279153,0.7102537372073172,Buy_signal,14.426472501077791,12.066824174417402,16.183457243657692,weak_downtrend,0.002570351661768777,-0.0677947998046875,hold,2017,2,25,4,1,hold,1
3830,2017-04-26,26.511293256809363,26.579098630432856,26.172274148223515,26.30788230895996,48800000,6985.699678629192,26.44348526000977,26.37569046020508,5569.380575970725,26.429927825927734,0.10056776899953299,26.42574779414038,44.933163836282155,neutral,0.001256882267284709,0.05472858800952199,-0.05347170574223728,hold,26.934647751329184,26.25066738081193,0.6839803705172542,Buy_signal,15.109069715149563,10.920949534021151,17.811901311572225,weak_downtrend,-0.005128028688974662,0.0677947998046875,hold,2017,2,26,4,2,hold,1
3831,2017-04-27,26.240079521847004,26.511293256809363,26.172274148223515,26.30788230895996,21043000,4587.264980355942,26.30788230895996,26.44348526000977,6985.699678629192,26.375685119628905,0.06780147558731849,26.38645929908024,44.933163836282155,neutral,-0.015164717639304826,0.04074992687975663,-0.05591464451906145,hold,26.930844508674312,26.213788212272952,0.7170562964013598,Buy_signal,15.742909985359063,10.063342821160575,16.413157906886795,weak_downtrend,0.0,-0.13560295104980824,hold,2017,2,27,4,3,hold,1
3832,2017-04-28,26.511296048711603,26.579101429475678,26.37569046020508,26.37569046020508,24511000,4950.858511409915,26.30788230895996,26.30788230895996,4587.264980355942,26.36212615966797,0.05672758232116622,26.382869686121854,46.90075839336467,neutral,-0.02244862894668387,0.02811021571446853,-0.0505588446611524,hold,26.917402132285012,26.193328992592917,0.724073139692095,Buy_signal,15.799676458898924,11.009943634590927,15.373071932444962,weak_downtrend,0.0025774842098189588,0.0,hold,2017,2,28,4,4,hold,1
3833,2017-05-02,26.30788507944101,26.511296048711603,26.30788507944101,26.37569046020508,34586000,5880.986311835796,26.37569046020508,26.30788230895996,4950.858511409915,26.36212615966797,0.05672758232116622,26.380476610816263,46.90075839336467,neutral,-0.0278995722337001,0.016908258124834805,-0.0448078303585349,hold,26.889359263506616,26.18068983164719,0.7086694318594269,Buy_signal,16.21448951312152,10.4738716761217,16.247594750938717,weak_downtrend,0.0,0.06780815124512074,hold,2017,2,2,5,1,hold,1
3834,2017-05-03,26.30788507944101,26.511296048711603,26.30788507944101,26.37569046020508,25868000,5086.059378339974,26.37569046020508,26.37569046020508,5880.986311835796,26.348567199707038,0.0371400540136377,26.378881227279205,46.90075839336467,neutral,-0.0318523104530577,0.007156144409256306,-0.039008454862314,hold,26.856334888390684,26.173032177039005,0.6833027113516792,Buy_signal,16.599673063471077,9.952035030354631,15.438095588757655,weak_downtrend,0.0,0.0,hold,2017,2,3,5,2,hold,1
3835,2017-05-04,26.44348526000977,26.511288033764757,26.37568248625477,26.44348526000977,27784000,5271.053025724556,26.37569046020508,26.37569046020508,5086.059378339974,26.375687789917,0.04794288325285867,26.40041590485606,49.168766813028256,neutral,-0.02917806365528719,-0.00011069720365239344,-0.029067366451634796,hold,26.844610454374408,26.205097149080185,0.6395133052942228,Buy_signal,16.95734350308138,9.608347483108695,14.904950237996223,weak_downtrend,0.002570351661768777,0.0,hold,2017,2,4,5,3,hold,1
3836,2017-05-08,26.443493254458343,26.443493254458343,26.240082285187743,26.37569046020508,34961000,5912.78276279452,26.44348526000977,26.37569046020508,5271.053025724556,26.38924942016602,0.030318756169434684,26.3921740899724,47.00654921331639,neutral,-0.03215847468241151,-0.006520252699404217,-0.025638221983007293,hold,26.839786716585305,26.189580348844384,0.6502063677409211,Buy_signal,18.02706967781138,9.100649004976203,17.639819023264064,weak_downtrend,-0.002563761892129035,0.0677947998046875,hold,2017,2,8,5,0,hold,1
3837,2017-05-09,26.443490830384665,26.443490830384665,26.240079879760746,26.240079879760746,23221000,4818.817282279958,26.37569046020508,26.44348526000977,5912.78276279452,26.36212730407715,0.07427410111616738,26.341476019901847,42.93890531219508,neutral,-0.04494501424415276,-0.014205205008353925,-0.03073980923579883,hold,26.842398378619567,26.153067090740787,0.6893312878787796,Buy_signal,19.020399074804455,8.6106686354317,16.690152069300527,weak_downtrend,-0.00514149878460779,-0.0677947998046875,hold,2017,2,9,5,1,hold,1
3838,2017-05-11,26.375683321896613,26.44348609779975,26.172269821166992,26.172269821166992,39760000,6305.553108173779,26.240079879760746,26.37569046020508,4818.817282279958,26.321443176269533,0.11141418415305367,26.285073953656894,41.027112872465054,neutral,-0.05986011385420298,-0.023336186777523738,-0.036523927076679244,hold,26.85653669238139,26.111807233094687,0.7447294592867024,Buy_signal,20.287846955665906,7.992753492334683,17.286638320325068,beginning_downtrend,-0.0025842169271007576,-0.13561058044433594,hold,2017,2,11,5,3,hold,1
3839,2017-05-12,26.30788499291512,26.37569037345618,25.697652087110374,25.8332576751709,101677000,10083.50137601022,26.172269821166992,26.240079879760746,6305.553108173779,26.212956619262695,0.23779620062909385,26.134468527494892,33.09398198606695,neutral,-0.09790727062126336,-0.03825040354627167,-0.059656867074991696,hold,26.911668737247158,25.982091371700594,0.9295773655465638,Buy_signal,23.038988668462384,6.6985666097316585,25.82177089608218,beginning_downtrend,-0.012953104500012302,-0.06781005859375355,buy,2017,2,12,5,4,buy,0
3840,2017-05-15,26.172269821166992,26.172269821166992,26.172269821166992,26.172269821166992,2347000,1531.9921670818032,25.8332576751709,26.172269821166992,10083.50137601022,26.15871353149414,0.19999283150639863,26.147068958718922,44.625097469575785,neutral,-0.09955684025250378,-0.05051169088751809,-0.049045149364985684,hold,26.868979476717914,25.96375653860191,0.9052229381160046,Buy_signal,25.593620258916253,6.161381007306747,23.75101690308044,strong_downtrend,0.013123089246383612,-0.33901214599609375,hold,2017,2,15,5,0,hold,1
3841,2017-05-16,26.443489238622323,26.714705547468768,26.307881084199103,26.646900177001957,91450000,9562.949335848225,26.172269821166992,25.8332576751709,1531.9921670818032,26.212955474853516,0.2900537888815256,26.313679364813268,56.04660646207639,neutral,-0.0618524366177482,-0.05277984003356411,-0.009072596584184085,hold,26.857544506530072,25.96841126586983,0.889133240660243,Buy_signal,24.381473122205048,17.55414315837247,20.867452659196942,beginning_downtrend,0.01813485643691104,0.33901214599609375,hold,2017,2,16,5,1,hold,1
3842,2017-05-17,26.579101429475678,26.78251239874627,26.37569046020508,26.37569046020508,30017000,5478.777235843779,26.646900177001957,26.172269821166992,9562.949335848225,26.240077590942384,0.2994134674610614,26.33434972994387,49.73413409573646,neutral,-0.0532420415302397,-0.05287228033289924,-0.0003697611973404666,hold,26.76525414377933,26.006459113056607,0.7587950307227231,Buy_signal,22.939326154408093,17.47495963371975,19.00394199757038,beginning_downtrend,-0.010177908687140524,0.4746303558349645,hold,2017,2,17,5,2,hold,1
3843,2017-05-18,26.5790958404541,26.646898620449875,26.44348769395229,26.5790958404541,26467000,5144.608828667151,26.37569046020508,26.646900177001957,5478.777235843779,26.321442794799804,0.3300862371617809,26.415931766780613,53.92547432152724,neutral,-0.0296631883616989,-0.048230461938659173,0.018567273576960273,buy,26.753594465157047,26.01133835802411,0.7422561071329383,Buy_signal,21.60018968431092,16.422091495156053,17.858952512287356,beginning_downtrend,0.007711850446376456,-0.271209716796875,hold,2017,2,18,5,3,buy,0
3844,2017-05-19,26.579097393045547,26.714705547468768,26.51129202257873,26.646900177001957,27021000,5198.17275588259,26.5790958404541,26.37569046020508,5144.608828667151,26.484171295166014,0.20677443525499206,26.492921236854396,55.26456842177586,neutral,-0.005442792925411055,-0.03967292813600955,0.03423013521059849,hold,26.76525414377933,26.006459113056607,0.7587950307227231,Buy_signal,20.09419865017083,17.206945157551974,17.030173706640127,beginning_uptrend,0.0025510399960504415,0.20340538024901988,hold,2017,2,19,5,4,buy,0
3845,2017-05-22,26.714705547468768,26.782508331425174,26.51129202257873,26.646900177001957,35929000,5994.080413207684,26.646900177001957,26.5790958404541,5198.17275588259,26.57909736633301,0.11743725225080778,26.544247550236918,55.26456842177586,neutral,0.013595326495327242,-0.02901927720974219,0.042614603705069434,hold,26.76525414377933,26.006459113056607,0.7587950307227231,Buy_signal,19.025485688451422,17.69376535029087,15.966259756894635,weak_uptrend,0.0,0.06780433654785512,hold,2017,2,22,5,0,buy,0
3846,2017-05-23,26.714705547468768,26.782508331425174,26.579097393045547,26.646900177001957,40191000,6339.637213595112,26.646900177001957,26.646900177001957,5994.080413207684,26.579097366333013,0.11743725225080778,26.57846509249193,55.26456842177586,neutral,0.028356299528724094,-0.017544161862048935,0.04590046139077303,hold,26.77661871905608,26.001874971434653,0.7747437476214287,Buy_signal,18.033109366854823,16.843856887004435,15.199330896600276,weak_uptrend,0.0,0.0,hold,2017,2,23,5,1,buy,0
3847,2017-05-24,26.64690259073937,26.850313547544424,26.64690259073937,26.78251075744629,39768000,6306.187437747153,26.646900177001957,26.646900177001957,6339.637213595112,26.660461425781257,0.0742767127689672,26.64648031414338,58.29255511530685,neutral,0.05041595376949459,-0.003952138735740228,0.05436809250523482,hold,26.82957800336766,25.982818236866724,0.8467597665009379,Buy_signal,17.457649414836556,17.65491922831382,14.451743434080639,weak_uptrend,0.005089169079462774,0.0,hold,2017,2,24,5,2,buy,0
3848,2017-05-25,26.85030815918392,26.85030815918392,26.64689724319967,26.71470260620117,27641000,5257.470874859889,26.78251075744629,26.646900177001957,6306.187437747153,26.687582778930665,0.06064657540515433,26.66922107816264,56.242616485392716,neutral,0.06171542062496371,0.00918137313640056,0.05253404748856315,hold,26.866939323660283,25.979358131173704,0.8875811924865786,Buy_signal,16.9232596750981,16.76680797552968,13.724896654782686,weak_uptrend,-0.0025318071132023334,0.13561058044433238,hold,2017,2,25,5,3,buy,0
3849,2017-05-26,26.579097393045547,26.714705547468768,26.51129202257873,26.646900177001957,30386000,5512.349771195583,26.71470260620117,26.78251075744629,5257.470874859889,26.687582778930665,0.06064657540515433,26.661780777775746,54.190513885938216,neutral,0.06445622884483981,0.02023634427808841,0.044219884566751404,hold,26.887705371326962,25.978933575206252,0.9087717961207105,Buy_signal,15.833756241138088,15.905159883942085,16.445484092195567,weak_downtrend,-0.002538019239767708,-0.06780815124512074,hold,2017,2,26,5,4,hold,1
